Row,Visible_Tokens,Token_IDs
346,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
347,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
348,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
349,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
350,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
351,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
352,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
353,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
354,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
355,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
356,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
357,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
358,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
359,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
360,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
361,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
362,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
363,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
364,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
365,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
366,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
367,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
368,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
369,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
370,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
371,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
372,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
373,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
374,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
375,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
376,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
377,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
378,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
379,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
380,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
381,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
382,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
383,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
384,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
385,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
386,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
387,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
388,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
389,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
390,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
391,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
392,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
393,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
394,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
395,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
396,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
397,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
398,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
399,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
400,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
401,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
402,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
403,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
404,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
405,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
406,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
407,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
408,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
409,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
410,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
411,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
412,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
413,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
414,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
415,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
416,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
417,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
418,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
419,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
420,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
421,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
422,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
423,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
424,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
425,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
426,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
427,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
428,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
429,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
430,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
431,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
432,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
433,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
434,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
